id,city,state,zipcode,property_type,bathrooms,bedrooms,beds,bed_type,cleaning_fee,guests_included,extra_people,review_scores_rating,cancellation_policy
26658565,Asheville,NC,,House,1,1,1,Real Bed,$27.00 ,3,$25.00 ,99,moderate
26659046,Asheville,NC,28806,House,2,2,3,Real Bed,,1,$0.00 ,100,moderate
26690388,Woodfin,NC,28804,Apartment,1,1,0,Real Bed,$25.00 ,2,$25.00 ,97,flexible
26718894,Asheville,NC,28804,Tiny house,1,0,1,Real Bed,$25.00 ,1,$0.00 ,100,strict_14_with_grace_period
26721327,Arden,NC,28704,Townhouse,4,6,14,Real Bed,$325.00 ,1,$0.00 ,100,strict_14_with_grace_period
26735499,Asheville,NC,28801,House,2.5,2,2,Real Bed,$50.00 ,4,$10.00 ,100,strict_14_with_grace_period
26740506,Candler,NC,28715,House,1,1,1,Real Bed,$10.00 ,1,$0.00 ,100,strict_14_with_grace_period
26753930,Asheville,NC,28803,Guest suite,1,1,0,Real Bed,$20.00 ,1,$0.00 ,99,moderate
26771791,Candler,NC,28715,Guest suite,1,1,2,Real Bed,$20.00 ,1,$0.00 ,98,moderate
26802744,Asheville,NC,28806,Apartment,1,2,3,Real Bed,$55.00 ,5,$10.00 ,100,strict_14_with_grace_period
26829259,Arden,NC,28704,Guesthouse,1,1,1,Real Bed,$39.00 ,1,$15.00 ,100,strict_14_with_grace_period
26872561,Asheville,NC,28801,House,1,2,4,Real Bed,$65.00 ,1,$0.00 ,100,strict_14_with_grace_period
26873393,Asheville,NC,28801,House,2.5,2,3,Real Bed,$239.00 ,6,$0.00 ,96,super_strict_30
26891591,Asheville,NC,28805,Apartment,1,1,1,Real Bed,,1,$0.00 ,98,flexible
26910514,Candler,NC,28715,House,1,0,3,Real Bed,$75.00 ,4,$0.00 ,,moderate
26910515,Asheville,NC,28805,Guest suite,1,1,1,Real Bed,$19.00 ,3,$25.00 ,100,flexible
26924271,Asheville,NC,28803,Guest suite,1,1,3,Real Bed,$60.00 ,4,$25.00 ,100,flexible
26925544,Asheville,NC,28804,House,2,3,6,Real Bed,$125.00 ,8,$40.00 ,100,moderate
26954553,Asheville,NC,28806,Guesthouse,1,0,1,Real Bed,$15.00 ,1,$0.00 ,100,flexible
26973463,Asheville,NC,28806,House,1,1,1,Real Bed,,1,$0.00 ,100,moderate
27011341,Asheville,NC,28806,House,1,1,4,Real Bed,$30.00 ,4,$25.00 ,100,flexible
27059536,Asheville,NC,28804,House,2,3,4,Real Bed,,1,$0.00 ,100,flexible
27078522,Arden,NC,28704,Guest suite,1,1,2,Real Bed,$30.00 ,4,$25.00 ,100,moderate
27085270,Asheville,NC,28801,Townhouse,2,2,2,Real Bed,$125.00 ,4,$0.00 ,90,super_strict_60
27085271,Asheville,NC,28801,Townhouse,2,2,2,Real Bed,$125.00 ,4,$0.00 ,,super_strict_60
27086469,Arden,NC,28704,House,1.5,1,2,Real Bed,$75.00 ,1,$0.00 ,100,strict_14_with_grace_period
27105862,Asheville,NC,28806,House,1.5,1,1,Real Bed,$0.00 ,2,$20.00 ,97,flexible
27108241,Asheville,NC,28806,House,6,4,8,Real Bed,$250.00 ,1,$0.00 ,100,strict_14_with_grace_period
27113929,Asheville,NC,28803,House,1,2,2,Real Bed,,1,$0.00 ,,flexible
27123967,Asheville,NC,28805,House,2,3,3,Real Bed,$75.00 ,3,$5.00 ,99,strict_14_with_grace_period
27131729,Asheville,NC,28806,Cottage,1,2,3,Real Bed,$100.00 ,4,$20.00 ,96,moderate
27156940,Asheville,NC,28801,House,1,0,1,Real Bed,$15.00 ,2,$15.00 ,99,moderate
27185837,Arden,NC,28704,House,1,1,1,Real Bed,$40.00 ,1,$0.00 ,95,flexible
27225252,Asheville,NC,28805,Guesthouse,1,1,2,Real Bed,$25.00 ,15,$15.00 ,100,strict_14_with_grace_period
27232257,Asheville,NC,28806,House,1.5,1,1,Real Bed,$118.00 ,2,$0.00 ,,strict_14_with_grace_period
27250576,Asheville,NC,,House,1,2,2,Real Bed,$50.00 ,2,$15.00 ,98,moderate
27284410,Asheville,NC,28806,Camper/RV,1,1,3,Real Bed,$25.00 ,1,$0.00 ,100,flexible
27289254,Asheville,NC,28806,House,4.5,6,8,Real Bed,$275.00 ,1,$0.00 ,100,strict_14_with_grace_period
27289830,Asheville,NC,28803,Apartment,1,1,1,Real Bed,$35.00 ,2,$0.00 ,,strict_14_with_grace_period
27306911,Asheville,NC,28806,Cabin,1,1,3,Real Bed,$40.00 ,4,$10.00 ,98,moderate
27334153,Asheville,NC,28803,Apartment,1,2,3,Real Bed,$0.00 ,1,$10.00 ,96,strict_14_with_grace_period
27335298,Asheville,NC,28804,Apartment,2,2,2,Real Bed,$75.00 ,1,$0.00 ,98,flexible
27337463,Asheville,NC,28801,Apartment,1,1,2,Real Bed,$50.00 ,2,$25.00 ,100,moderate
27338328,Asheville,NC,28805,House,1,1,1,Real Bed,$144.00 ,1,$20.00 ,,moderate
27339221,Asheville,NC,28806,Guest suite,1,0,1,Real Bed,$25.00 ,1,$0.00 ,100,flexible
27340168,Asheville,NC,28801,House,1,1,1,Real Bed,$35.00 ,1,$20.00 ,100,strict_14_with_grace_period
27392504,Asheville,NC,28805,Apartment,2,2,2,Real Bed,$75.00 ,1,$0.00 ,100,strict_14_with_grace_period
27427466,Asheville,NC,28806,House,1,2,3,Real Bed,$65.00 ,1,$0.00 ,100,strict_14_with_grace_period
27461996,Asheville,NC,28806,Guest suite,1,0,1,Real Bed,$35.00 ,1,$0.00 ,100,flexible
27466554,Asheville,NC,28803,House,2,2,3,Real Bed,$70.00 ,2,$30.00 ,99,strict_14_with_grace_period
27486807,Asheville,NC,28803,House,2.5,3,6,Real Bed,$95.00 ,1,$0.00 ,96,strict_14_with_grace_period
27503824,Asheville,NC,28806,House,1,1,1,Real Bed,,1,$0.00 ,100,flexible
27538204,Asheville,NC,28804,Bungalow,1,2,2,Real Bed,$20.00 ,1,$10.00 ,100,flexible
27548960,Asheville,NC,28806,House,2,4,6,Real Bed,$100.00 ,7,$15.00 ,95,strict_14_with_grace_period
27562061,Asheville,NC,28803,Chalet,3.5,3,3,Real Bed,$200.00 ,1,$0.00 ,93,strict_14_with_grace_period
27566298,Asheville,NC,28806,House,1,1,1,Real Bed,,2,$20.00 ,96,strict_14_with_grace_period
27583238,Asheville ,NC,28806,Chalet,4,4,7,Real Bed,$250.00 ,1,$0.00 ,97,strict_14_with_grace_period
27620241,Asheville,NC,28801,House,1.5,1,2,Real Bed,$35.00 ,1,$20.00 ,92,strict_14_with_grace_period
27625446,Asheville,NC,28806,Guest suite,2,3,4,Real Bed,$100.00 ,6,$15.00 ,91,strict_14_with_grace_period
27645716,Asheville,NC,28806,House,1,2,2,Real Bed,$40.00 ,1,$10.00 ,100,strict_14_with_grace_period
27675156,Asheville,NC,28801,House,1.5,3,2,Real Bed,$100.00 ,1,$0.00 ,,moderate
27689813,Asheville,NC,28803,House,2,3,4,Real Bed,$150.00 ,8,$50.00 ,100,moderate
27690175,Asheville,NC,28804,Bungalow,1.5,1,1,Real Bed,,1,$0.00 ,99,flexible
27723015,Arden,NC,28704,House,4.5,4,4,Real Bed,$200.00 ,1,$0.00 ,100,strict_14_with_grace_period
27759123,Asheville,NC,28806,Apartment,1,1,2,Real Bed,$25.00 ,1,$0.00 ,99,flexible
27770787,Asheville,NC,28806,Townhouse,1,2,3,Real Bed,$35.00 ,1,$0.00 ,100,moderate
27779063,Candler,NC,28715,House,2,2,2,Real Bed,$30.00 ,1,$0.00 ,100,moderate
27827166,Arden,NC,28704,House,2,3,4,Real Bed,$170.00 ,6,$0.00 ,70,strict_14_with_grace_period
27853519,Asheville,NC,28806,House,1,1,1,Real Bed,$0.00 ,2,$20.00 ,99,strict_14_with_grace_period
27871087,Asheville,NC,28803,Bed and breakfast,1,1,1,Real Bed,$38.00 ,1,$0.00 ,100,flexible
27903380,Asheville,NC,28803,Tent,1,1,1,Real Bed,$10.00 ,1,$0.00 ,97,moderate
27903998,Asheville,NC,28803,Guest suite,1,1,1,Real Bed,$25.00 ,2,$15.00 ,99,flexible
27906707,Asheville,NC,28803,Apartment,1,0,2,Real Bed,$25.00 ,1,$0.00 ,100,strict_14_with_grace_period
27927441,Asheville,NC,28805,Bed and breakfast,1.5,1,1,Real Bed,$18.00 ,2,$18.00 ,100,moderate
27931927,Asheville,NC,28803,Guest suite,1,1,1,Real Bed,$40.00 ,1,$0.00 ,100,moderate
27933308,Asheville,NC,28804,Guest suite,1,0,1,Real Bed,$30.00 ,1,$0.00 ,100,moderate
27933446,Asheville,NC,28801,Condominium,1,1,2,Real Bed,$75.00 ,1,$0.00 ,,moderate
27977261,Asheville,NC,28801,House,2.5,2,3,Real Bed,$239.00 ,6,$0.00 ,,super_strict_30
27977831,Asheville,NC,28801,House,1,0,1,Real Bed,$35.00 ,1,$0.00 ,100,flexible
27978847,Asheville,NC,28805,House,2.5,3,4,Real Bed,$302.00 ,8,$0.00 ,,strict_14_with_grace_period
27978872,Asheville,NC,28803,Cabin,2,3,4,Real Bed,$303.00 ,6,$0.00 ,,strict_14_with_grace_period
27987876,Asheville,NC,28801,House,2,1,2,Real Bed,$35.00 ,1,$20.00 ,80,strict_14_with_grace_period
27990552,Asheville,NC,28801,House,1,2,4,Real Bed,$47.00 ,4,$10.00 ,84,strict_14_with_grace_period
28001246,Arden,NC,28704,House,1,1,1,Real Bed,$45.00 ,1,$0.00 ,100,moderate
28001503,Asheville,NC,28806,House,1,2,3,Real Bed,$0.00 ,4,$50.00 ,100,moderate
28002475,Asheville,NC,28803,House,2,2,2,Real Bed,$120.00 ,1,$0.00 ,100,strict_14_with_grace_period
28003776,Asheville,NC,28801,House,2.5,2,5,Real Bed,$150.00 ,1,$0.00 ,100,strict_14_with_grace_period
28022558,Asheville,NC,28801,House,2.5,2,3,Real Bed,$264.00 ,6,$0.00 ,100,super_strict_30
28026624,Asheville,NC,28805,House,1.5,1,1,Real Bed,$60.00 ,1,$0.00 ,100,strict_14_with_grace_period
28029833,Asheville,NC,28806,Bungalow,1,0,1,Real Bed,$40.00 ,1,$25.00 ,100,strict_14_with_grace_period
28042422,Asheville,NC,28801,Apartment,1,2,0,Real Bed,$45.00 ,2,$25.00 ,98,flexible
28049619,Asheville,NC,28804,House,3,3,3,Real Bed,$325.00 ,1,$0.00 ,70,super_strict_60
28051297,Asheville,NC,28803,Condominium,1,1,3,Real Bed,$30.00 ,2,$10.00 ,85,flexible
28053172,Asheville,NC,28804,House,2,1,1,Real Bed,$55.00 ,2,$20.00 ,100,moderate
28053434,Asheville,NC,28805,Camper/RV,1,0,2,Real Bed,$15.00 ,1,$0.00 ,97,moderate
28053639,Asheville,NC,28803,Bungalow,1,1,1,Real Bed,$20.00 ,1,$5.00 ,98,strict_14_with_grace_period
28072155,Asheville,NC,28806,House,2,3,4,Real Bed,$60.00 ,4,$10.00 ,100,moderate
28097393,Asheville,NC,28803,House,3,3,4,Real Bed,$130.00 ,6,$0.00 ,,strict_14_with_grace_period
28097447,Asheville,NC,28805,Guest suite,1,1,1,Real Bed,$35.00 ,1,$0.00 ,99,flexible
28097580,Asheville,NC,28814,Condominium,3,3,3,Real Bed,$163.00 ,8,$0.00 ,,strict_14_with_grace_period
28097641,Asheville,NC,28803,Cabin,2,3,4,Real Bed,$130.00 ,6,$0.00 ,,strict_14_with_grace_period
28097673,Fletcher,NC,28732,House,2,3,4,Real Bed,$130.00 ,6,$0.00 ,,strict_14_with_grace_period
28109091,Asheville,NC,28803,House,1.5,2,2,Real Bed,$50.00 ,4,$25.00 ,100,strict_14_with_grace_period
28118669,Asheville,NC,28805,Guest suite,1,1,1,Real Bed,,1,$0.00 ,,flexible
28127559,Asheville,NC,28805,Guest suite,1,1,2,Real Bed,$40.00 ,2,$20.00 ,100,moderate
28133323,Asheville,NC,28804,House,1,1,1,Real Bed,$0.00 ,2,$15.00 ,100,flexible
28147531,Asheville,NC,28806,House,1,1,1,Real Bed,$15.00 ,1,$0.00 ,,flexible
28148160,Asheville,NC,28806,House,2,1,1,Real Bed,$25.00 ,1,$0.00 ,100,moderate
28149961,Arden,NC,28704,House,3,4,5,Real Bed,$221.00 ,15,$0.00 ,100,strict_14_with_grace_period
28156491,Asheville,NC,28803,House,1,1,1,Real Bed,$25.00 ,2,$20.00 ,100,flexible
28158870,Asheville,NC,28804,House,2,1,1,Real Bed,$55.00 ,2,$20.00 ,100,moderate
28160806,Asheville,NC,28804,House,3,2,2,Real Bed,$100.00 ,6,$20.00 ,100,moderate
28172948,Asheville,NC,28801,House,1,1,1,Real Bed,$15.00 ,1,$0.00 ,100,flexible
28184369,Arden,NC,28704,House,3,3,5,Real Bed,$226.00 ,12,$0.00 ,100,strict_14_with_grace_period
28202866,Asheville,NC,28804,Guest suite,1,1,2,Real Bed,$30.00 ,1,$0.00 ,96,flexible
28205495,Asheville,NC,28803,House,2,3,3,Real Bed,,1,$0.00 ,,flexible
28210988,Asheville,NC,28801,House,1.5,1,1,Real Bed,$35.00 ,1,$20.00 ,100,strict_14_with_grace_period
28212289,Asheville,NC,28801,House,1.5,1,2,Real Bed,$35.00 ,1,$20.00 ,100,strict_14_with_grace_period
28216632,Asheville,NC,28803,Guest suite,1,1,1,Real Bed,$50.00 ,1,$0.00 ,100,flexible
28216747,Asheville,NC,28806,Apartment,1,1,1,Real Bed,$50.00 ,1,$0.00 ,94,moderate
28245965,Asheville,NC,28801,Apartment,1,1,3,Real Bed,$90.00 ,1,$0.00 ,100,flexible
28258300,Asheville,NC,28806,House,1,1,1,Real Bed,$20.00 ,1,$0.00 ,86,flexible
28281182,Asheville ,NC,28803,Apartment,1,1,1,Real Bed,$20.00 ,2,$0.00 ,100,moderate
28286510,Asheville,NC,28804,Tiny house,1,0,1,Real Bed,$25.00 ,1,$0.00 ,98,strict_14_with_grace_period
28289096,Asheville,NC,28806,House,1,1,1,Real Bed,,1,$0.00 ,100,flexible
28308701,Woodfin,NC,28804,House,1,2,1,Real Bed,,1,$0.00 ,100,flexible
28313958,Asheville,NC,28806,Condominium,1,1,1,Real Bed,,1,$0.00 ,93,flexible
28319643,Asheville,NC,28801,House,2.5,2,3,Real Bed,$239.00 ,6,$0.00 ,91,super_strict_30
28331348,Asheville,NC,28806,House,1.5,3,4,Real Bed,$48.00 ,4,$10.00 ,100,moderate
28335156,Asheville,NC,28801,House,2,2,2,Real Bed,$150.00 ,1,$0.00 ,,flexible
28369196,Asheville,NC,28806,House,1,1,1,Real Bed,$50.00 ,1,$0.00 ,100,moderate
28385457,Asheville,NC,28803,House,2,2,2,Real Bed,$100.00 ,1,$0.00 ,100,moderate
28389480,Asheville,NC,28806,Campsite,1,0,1,Real Bed,,4,$5.00 ,,flexible
28403855,Arden,NC,28704,House,1,2,2,Real Bed,$120.00 ,1,$0.00 ,,flexible
28410193,Asheville,NC,28803,House,1,1,1,Real Bed,$10.00 ,1,$0.00 ,94,moderate
28411241,Asheville,NC,28803,House,3,4,5,Real Bed,$200.00 ,6,$20.00 ,,flexible
28415336,Asheville,NC,28801,House,2,1,1,Real Bed,$35.00 ,1,$20.00 ,93,strict_14_with_grace_period
28432651,Asheville,NC,28806,Apartment,1,2,2,Real Bed,$0.00 ,1,$0.00 ,95,strict_14_with_grace_period
28438011,Asheville,NC,28801,House,1,2,2,Real Bed,$75.00 ,2,$25.00 ,97,flexible
28453860,Asheville,NC,28803,House,1,0,2,Real Bed,$0.00 ,2,$15.00 ,98,moderate
28465150,Asheville,NC,28806,House,2,2,2,Real Bed,$150.00 ,1,$0.00 ,100,flexible
28466957,Asheville,NC,28806,Guest suite,1,1,2,Real Bed,$30.00 ,1,$0.00 ,100,flexible
28467897,Asheville,NC,,House,1,2,2,Real Bed,,1,$0.00 ,100,moderate
28478646,Asheville,NC,28804,House,1,0,1,Real Bed,$50.00 ,2,$30.00 ,,strict_14_with_grace_period
28481477,Asheville,NC,28806,House,2,1,1,Real Bed,$25.00 ,1,$0.00 ,83,flexible
28491562,Asheville,NC,28805,House,3.5,4,7,Real Bed,$319.00 ,8,$0.00 ,90,super_strict_30
28540786,Asheville,NC,28801,Bungalow,1,0,1,Real Bed,$20.00 ,1,$0.00 ,96,flexible
28544651,Asheville,NC,28805,House,1,2,3,Real Bed,$35.00 ,2,$12.00 ,,flexible
28544931,Asheville,NC,,Guest suite,1,2,2,Real Bed,$0.00 ,2,$10.00 ,100,strict_14_with_grace_period
28556282,Asheville,NC,28804,Bungalow,1,1,2,Real Bed,,1,$0.00 ,100,flexible
28582577,Asheville,NC,28803,Guest suite,1,1,1,Real Bed,$10.00 ,1,$0.00 ,98,flexible
28582717,Asheville,NC,28806,Condominium,1,1,1,Real Bed,,1,$10.00 ,94,flexible
28583038,Asheville,NC,28801,Guest suite,1,1,1,Real Bed,$75.00 ,1,$0.00 ,100,flexible
28584499,Asheville,NC,28803,Guesthouse,1,2,2,Real Bed,$60.00 ,1,$0.00 ,,flexible
28607789,Asheville,NC,28803,Apartment,1,1,2,Real Bed,$0.00 ,2,$5.00 ,100,flexible
28608801,Asheville,NC,28805,House,2,3,3,Real Bed,$75.00 ,1,$0.00 ,100,strict_14_with_grace_period
28610923,Candler,NC,28715,Apartment,1,1,1,Real Bed,,1,$0.00 ,97,flexible
28665091,Arden,NC,28704,Apartment,1,1,3,Real Bed,$25.00 ,4,$10.00 ,100,flexible
28674119,Asheville,NC,28805,Bed and breakfast,1,1,1,Real Bed,$0.00 ,1,$0.00 ,100,flexible
28719799,Asheville,NC,28804,Apartment,1,1,2,Real Bed,$45.00 ,2,$10.00 ,,moderate
28758757,Asheville,NC,28804,Apartment,1,2,2,Real Bed,$0.00 ,1,$0.00 ,100,strict_14_with_grace_period
28774606,Arden,NC,28704,House,1.5,3,3,Real Bed,$50.00 ,2,$10.00 ,100,moderate
28777663,Asheville,NC,28803,Apartment,1,1,2,Real Bed,$75.00 ,1,$0.00 ,92,moderate
28785469,Asheville,NC,28806,House,1,1,1,Real Bed,$0.00 ,1,$10.00 ,98,flexible
28802634,Asheville,NC,28804,House,1,0,1,Real Bed,$25.00 ,1,$0.00 ,89,moderate
28804277,Asheville,NC,28801,House,1,1,1,Real Bed,$50.00 ,1,$0.00 ,100,flexible
28836307,Candler,NC,28715,Tiny house,1,0,1,Real Bed,$35.00 ,2,$15.00 ,95,flexible
28857573,Asheville,NC,28806,Cottage,2,2,3,Real Bed,$99.00 ,4,$10.00 ,,moderate
28864118,Asheville,NC,28806,House,1,1,1,Real Bed,$69.00 ,1,$0.00 ,100,moderate
28870812,Asheville,NC,28803,Bungalow,2,3,4,Real Bed,$65.00 ,7,$10.00 ,,flexible
28871245,Arden,NC,28704,House,2,3,3,Real Bed,$75.00 ,1,$0.00 ,100,moderate
28882986,Asheville,NC,28804,Guest suite,1,1,1,Real Bed,$20.00 ,1,$0.00 ,100,moderate
28888177,Asheville,NC,28806,House,1,0,1,Real Bed,$10.00 ,2,$10.00 ,91,moderate
28915376,Asheville,NC,28803,Apartment,2,1,1,Real Bed,$35.00 ,1,$0.00 ,95,flexible
28927010,Asheville,NC,28806,Guesthouse,1,0,2,Real Bed,$40.00 ,1,$0.00 ,100,flexible
28942385,Asheville,NC,28806,Guest suite,1,1,2,Real Bed,$65.00 ,2,$30.00 ,96,flexible
28952959,Asheville,NC,28806,House,2.5,3,4,Real Bed,$175.00 ,6,$25.00 ,100,strict_14_with_grace_period
28960407,Asheville,NC,28804,House,1,1,1,Real Bed,$40.00 ,1,$0.00 ,100,moderate
28986868,Asheville,NC,28806,Apartment,1,1,1,Real Bed,$25.00 ,1,$0.00 ,93,strict_14_with_grace_period
28996509,Asheville,NC,28806,House,1,1,1,Real Bed,$20.00 ,1,$0.00 ,100,flexible
29003338,Asheville,NC,28803,House,2.5,3,4,Real Bed,$150.00 ,6,$75.00 ,100,strict_14_with_grace_period
29008329,Asheville,NC,28801,Bed and breakfast,1,1,1,Real Bed,$0.00 ,2,$0.00 ,,strict_14_with_grace_period
29026930,Asheville,NC,28806,House,1,1,2,Real Bed,$40.00 ,1,$0.00 ,100,strict_14_with_grace_period
29030266,Asheville,NC,28803,Condominium,1,1,2,Real Bed,$0.00 ,1,$25.00 ,100,moderate
29033893,Asheville,NC,28806,Apartment,1.5,1,3,Real Bed,$50.00 ,2,$25.00 ,100,moderate
29052301,Asheville,NC,28801,House,1,1,1,Real Bed,$35.00 ,1,$0.00 ,100,moderate
29071034,Asheville,NC,28804,Bungalow,1,1,1,Real Bed,,1,$0.00 ,100,moderate
29073142,Asheville,NC,28804,Guesthouse,1,1,1,Real Bed,$50.00 ,1,$0.00 ,93,moderate
29076665,Asheville,NC,28804,Farm stay,1,2,2,Real Bed,$25.00 ,4,$20.00 ,100,flexible
29098489,Arden,NC,,Guesthouse,1,0,2,Real Bed,$35.00 ,2,$25.00 ,100,moderate
29102553,Asheville,NC,28803,House,1,1,1,Real Bed,$15.00 ,2,$0.00 ,97,flexible
29125407,Asheville,NC,28803,Guest suite,1,1,2,Real Bed,$0.00 ,2,$20.00 ,100,moderate
29148062,Asheville,NC,28803,Cabin,2,2,2,Real Bed,$60.00 ,1,$0.00 ,97,moderate
29162070,Asheville,NC,28805,House,1,1,1,Real Bed,$10.00 ,1,$0.00 ,93,flexible
29180757,Asheville,NC,28806,Guesthouse,1,1,2,Real Bed,$65.00 ,2,$0.00 ,,strict_14_with_grace_period
29180843,Asheville,NC,28806,House,1,2,2,Real Bed,$40.00 ,1,$0.00 ,97,strict_14_with_grace_period
29186292,Asheville,NC,28804,House,4.5,4,4,Real Bed,$200.00 ,1,$0.00 ,,flexible
29186734,Asheville,NC,28806,Campsite,1,0,1,Real Bed,$0.00 ,3,$5.00 ,100,flexible
29187153,Asheville,NC,28803,Condominium,2,2,2,Real Bed,$0.00 ,1,$0.00 ,,super_strict_30
29187202,Asheville,NC,28803,House,3,3,3,Real Bed,$150.00 ,1,$0.00 ,,super_strict_30
29187255,Asheville,NC,28803,Cabin,2,3,3,Real Bed,$100.00 ,1,$0.00 ,,super_strict_30
29208295,Asheville,NC,28806,House,1,0,2,Real Bed,,1,$0.00 ,99,flexible
29209398,Asheville,NC,28803,House,3,3,3,Real Bed,$234.00 ,1,$0.00 ,,super_strict_30
29209947,Asheville,NC,28806,House,2,3,3,Real Bed,$140.00 ,1,$0.00 ,,super_strict_30
29210382,Asheville,NC,28803,Bungalow,1,1,1,Real Bed,$20.00 ,1,$5.00 ,100,strict_14_with_grace_period
29213270,Asheville,NC,28803,House,2,3,3,Real Bed,$169.00 ,1,$0.00 ,,super_strict_30
29214157,Asheville,NC,28803,House,2,2,2,Real Bed,$100.00 ,6,$0.00 ,100,strict_14_with_grace_period
29231942,Asheville,NC,28805,House,1,1,1,Real Bed,$88.00 ,1,$0.00 ,,super_strict_30
29232809,Asheville,NC,28806,House,1.5,1,1,Real Bed,,1,$0.00 ,,flexible
29234943,Asheville,NC,28805,Guest suite,1,0,1,Real Bed,$25.00 ,2,$25.00 ,100,flexible
29236250,Asheville,NC,28801,Bed and breakfast,1,1,1,Real Bed,$0.00 ,2,$0.00 ,,strict_14_with_grace_period
29275879,Asheville,NC,28801,Bed and breakfast,1,1,1,Real Bed,$0.00 ,2,$0.00 ,,strict_14_with_grace_period
29278169,Asheville,NC,28801,Bed and breakfast,1,1,1,Real Bed,$0.00 ,2,$0.00 ,,strict_14_with_grace_period
29278187,Asheville,NC,28804,House,1,1,2,Real Bed,$20.00 ,2,$15.00 ,100,moderate
29286650,Asheville,NC,28806,Bungalow,2,3,3,Real Bed,$65.00 ,1,$0.00 ,,flexible
29301481,Asheville,NC,28803,House,7,7,7,Real Bed,$475.00 ,1,$0.00 ,,super_strict_30
29334580,Asheville,NC,28806,Apartment,1,2,3,Real Bed,,1,$0.00 ,,flexible
29340133,Asheville,NC,28805,Apartment,1,2,3,Real Bed,$0.00 ,1,$0.00 ,95,flexible
29358894,Asheville,NC,28804,House,3,3,3,Real Bed,$200.00 ,1,$0.00 ,,super_strict_30
29359265,Asheville,NC,28803,House,1,1,1,Real Bed,$25.00 ,1,$0.00 ,100,moderate
29364298,Asheville,NC,28806,House,1,1,1,Real Bed,$10.00 ,1,$19.00 ,80,moderate
29392863,Asheville,NC,28806,House,1,1,1,Real Bed,$10.00 ,1,$25.00 ,100,strict_14_with_grace_period
29411227,Candler,NC,28715,House,1,0,1,Real Bed,,2,$0.00 ,,flexible
29415555,Woodfin,NC,28804,Apartment,1,1,2,Real Bed,$0.00 ,4,$25.00 ,97,flexible
29431621,Asheville,NC,28806,Camper/RV,1,1,1,Real Bed,$10.00 ,1,$5.00 ,100,moderate
29482441,Asheville,NC,28806,Cabin,1,1,1,Real Bed,$0.00 ,1,$0.00 ,,super_strict_30
29482634,Asheville,NC,28806,Cabin,1,1,1,Real Bed,$0.00 ,1,$0.00 ,,super_strict_30
29484383,Asheville,NC,28805,House,1,2,2,Real Bed,$214.00 ,4,$0.00 ,,super_strict_60
29488398,Asheville,NC,28806,Guest suite,1,1,1,Real Bed,$20.00 ,3,$30.00 ,98,flexible
29490603,Arden,NC,28704,House,1,2,2,Real Bed,$10.00 ,2,$20.00 ,100,flexible
29491343,Asheville,NC,28804,House,2.5,3,3,Real Bed,$125.00 ,6,$20.00 ,,moderate
29494091,Asheville,NC,28806,Apartment,1,1,1,Real Bed,$25.00 ,1,$0.00 ,100,flexible
29495159,Asheville,NC,28806,Apartment,1,1,1,Real Bed,,1,$0.00 ,100,flexible
29510985,Asheville,NC,28805,House,3,4,4,Real Bed,$120.00 ,1,$0.00 ,,super_strict_30
29519394,Asheville,NC,28806,House,3,6,11,Real Bed,$0.00 ,1,$0.00 ,90,strict_14_with_grace_period
29552452,Asheville,NC,28801,House,2,2,3,Real Bed,$209.00 ,6,$0.00 ,100,super_strict_30
29579244,Asheville,NC,28801,House,2,2,3,Real Bed,$209.00 ,6,$0.00 ,100,super_strict_30
29587963,Asheville,NC,28806,House,2,3,4,Real Bed,$35.00 ,2,$10.00 ,100,moderate
29633339,Asheville,NC,28805,House,1,1,1,Real Bed,$75.00 ,2,$0.00 ,,strict_14_with_grace_period
29634104,Asheville,NC,28806,Guesthouse,1,1,2,Real Bed,$25.00 ,2,$30.00 ,,strict_14_with_grace_period
29647115,Asheville,NC,28805,House,1,1,1,Real Bed,,1,$0.00 ,100,flexible
29649938,Asheville,NC,28801,Apartment,1,1,1,Real Bed,$20.00 ,1,$0.00 ,,moderate
29657252,Woodfin,NC,28804,Guest suite,1,2,2,Real Bed,$20.00 ,1,$0.00 ,96,flexible
29657686,Asheville,NC,28804,House,1,2,3,Real Bed,$24.00 ,1,$0.00 ,100,flexible
29663310,Arden,NC,28704,House,4,5,5,Real Bed,$410.00 ,1,$0.00 ,,super_strict_30
29678853,Asheville,NC,28801,House,1,0,1,Real Bed,$100.00 ,1,$0.00 ,,flexible
29731425,Asheville,NC,28803,House,1,1,1,Real Bed,$15.00 ,1,$25.00 ,,flexible
29732553,Asheville,NC,28803,House,2,3,7,Real Bed,$100.00 ,6,$5.00 ,,strict_14_with_grace_period
29754604,Asheville,NC,28805,Cabin,2,4,5,Real Bed,$150.00 ,6,$20.00 ,100,strict_14_with_grace_period
29775875,Arden,NC,28704,Apartment,1,1,1,Real Bed,$20.00 ,3,$10.00 ,100,moderate
29777058,Asheville,NC,28803,Condominium,1,1,1,Real Bed,$50.00 ,1,$15.00 ,100,flexible
29791163,Asheville,NC,28804,Bungalow,2,2,2,Real Bed,$60.00 ,1,$0.00 ,,moderate
29850766,Asheville,NC,28803,House,2,3,2,Real Bed,,1,$0.00 ,,flexible
29852630,Asheville,NC,28804,House,3,3,3,Real Bed,$130.00 ,1,$0.00 ,,super_strict_30
